t, V, alpha, gamma, Q, T_cmd, elv_cmd, T_act, elv_act, gust
9.880000000000000782e+00,6.614657943499651971e+00,8.986019444081659591e-02,1.595414062582531248e-03,-4.840650137906614241e-04,1.192931629240517655e+00,-1.055278423647353428e-02,1.192931629240517655e+00,-1.055278423647353428e-02,0.000000000000000000e+00
9.890000000000000568e+00,6.614682427933447073e+00,8.985928618964893200e-02,1.591491171608897014e-03,-4.821643372006348058e-04,1.192872504954376023e+00,-1.055212109688183353e-02,1.192872504954376023e+00,-1.055212109688183353e-02,0.000000000000000000e+00
9.900000000000000355e+00,6.614706677077320407e+00,8.985838688134370478e-02,1.587578300430482871e-03,-4.802724468501618112e-04,1.192813609674647557e+00,-1.055145614980983713e-02,1.192813609674647557e+00,-1.055145614980983713e-02,0.000000000000000000e+00
9.910000000000000142e+00,6.614730692514938504e+00,8.985749645793647544e-02,1.583675419629146635e-03,-4.783893019953392345e-04,1.192754942387280970e+00,-1.055078940670548318e-02,1.192754942387280970e+00,-1.055078940670548318e-02,0.000000000000000000e+00
9.919999999999999929e+00,6.614754475821127855e+00,8.985661486116604257e-02,1.579782500456649056e-03,-4.765148614530426196e-04,1.192696502082364995e+00,-1.055012088197502217e-02,1.192696502082364995e+00,-1.055012088197502217e-02,0.000000000000000000e+00
9.938104194373375222e+00,6.614753852662502709e+00,8.985546081224952963e-02,1.576180720495787974e-03,-4.746567276916511353e-04,1.187809335612543871e+00,-1.055053544896734918e-02,1.187809335612543871e+00,-1.055053544896734918e-02,0.000000000000000000e+00
9.948104194373375009e+00,6.614705968260394364e+00,8.985394765708680509e-02,1.572956424256642107e-03,-4.728421832256720584e-04,1.183104500538776582e+00,-1.055219435833028470e-02,1.183104500538776582e+00,-1.055219435833028470e-02,0.000000000000000000e+00
9.958104194373374796e+00,6.614612764528497557e+00,8.985233591822498755e-02,1.569848590433003260e-03,-4.710803606942331849e-04,1.178576490427709622e+00,-1.055386727786526528e-02,1.178576490427709622e+00,-1.055386727786526528e-02,0.000000000000000000e+00
9.968104194373374582e+00,6.614476131508402190e+00,8.985084777943359857e-02,1.566634565050674778e-03,-4.693564687331990481e-04,1.174219935901516187e+00,-1.055451353284310792e-02,1.174219935901516187e+00,-1.055451353284310792e-02,0.000000000000000000e+00
9.978104194373376146e+00,6.614297907594588466e+00,8.984967194243029254e-02,1.563125421844320821e-03,-4.676362425611992144e-04,1.170029603090167125e+00,-1.055325812622910642e-02,1.170029603090167125e+00,-1.055325812622910642e-02,0.000000000000000000e+00
9.988104194373375933e+00,6.614079879799247053e+00,8.984896786622940945e-02,1.559161906097033439e-03,-4.658698057701963829e-04,1.166000392117800821e+00,-1.054937079648877139e-02,1.166000392117800821e+00,-1.054937079648877139e-02,0.000000000000000000e+00
9.998104194373375719e+00,6.613823784238278769e+00,8.984886926197152568e-02,1.554611065712018739e-03,-4.639947663210869529e-04,1.162127335215977553e+00,-1.054224870552402001e-02,1.162127335215977553e+00,-1.054224870552402001e-02,0.000000000000000000e+00
1.000810419437337551e+01,6.613531306617937311e+00,8.984948772301080966e-02,1.549362753865609135e-03,-4.619394365602395879e-04,1.158405594807342176e+00,-1.053139846337871298e-02,1.158405594807342176e+00,-1.053139846337871298e-02,0.000000000000000000e+00
1.001810419437337529e+01,6.613204082860114852e+00,8.985091488613494715e-02,1.543327516427413356e-03,-4.596246406112534455e-04,1.154830461566268118e+00,-1.051642537255980704e-02,1.154830461566268118e+00,-1.051642537255980704e-02,0.000000000000000000e+00
1.002810419437337508e+01,6.612843699820203369e+00,8.985322586986428661e-02,1.536433256349382069e-03,-4.569666775714931639e-04,1.151397351991305440e+00,-1.049701636546737996e-02,1.151397351991305440e+00,-1.049701636546737996e-02,0.000000000000000000e+00
1.003810419437337487e+01,6.612451695920366745e+00,8.985648036011266437e-02,1.528624144819216643e-03,-4.538781241414327093e-04,1.148101806673514913e+00,-1.047293455834216735e-02,1.148101806673514913e+00,-1.047293455834216735e-02,0.000000000000000000e+00
1.004810419437337465e+01,6.612029562108165059e+00,8.986072560985751412e-02,1.519857682461453995e-03,-4.502703085803171795e-04,1.144939487388456634e+00,-1.044400432234782010e-02,1.144939487388456634e+00,-1.044400432234782010e-02,0.000000000000000000e+00
1.005810419437337622e+01,6.611578742493363414e+00,8.986599735116576615e-02,1.510103776595621197e-03,-4.460539494160127875e-04,1.141906175393518907e+00,-1.041010670092095206e-02,1.141906175393518907e+00,-1.041010670092095206e-02,0.000000000000000000e+00
1.006810419437337600e+01,6.611100635328379660e+00,8.987232152866249379e-02,1.499343007703820424e-03,-4.411404440526111637e-04,1.138997768736931926e+00,-1.037117073409227555e-02,1.138997768736931926e+00,-1.037117073409227555e-02,0.000000000000000000e+00
1.007810419437337579e+01,6.610596593945344601e+00,8.987971597451913097e-02,1.487564955306902841e-03,-4.354431167234374864e-04,1.136210279681069801e+00,-1.032716507752937107e-02,1.136210279681069801e+00,-1.032716507752937107e-02,0.000000000000000000e+00
1.008810419437337558e+01,6.610067927391301446e+00,8.988819071766260271e-02,1.474767852362461953e-03,-4.288772972956522147e-04,1.133539833134703079e+00,-1.027809641010842857e-02,1.133539833134703079e+00,-1.027809641010842857e-02,0.000000000000000000e+00
1.009810419437337536e+01,6.609515901731649379e+00,8.989774983732824742e-02,1.460956712389013899e-03,-4.213616144821457558e-04,1.130982663171511415e+00,-1.022400013766879175e-02,1.130982663171511415e+00,-1.022400013766879175e-02,0.000000000000000000e+00
1.010810419437337515e+01,6.608941740760728045e+00,8.990839199785340130e-02,1.446142763450589726e-03,-4.128182596247099317e-04,1.128535111235598798e+00,-1.016493768167921197e-02,1.128535111235598798e+00,-1.016493768167921197e-02,0.000000000000000000e+00
1.011810419437337494e+01,6.608346626758355491e+00,8.992011085194097364e-02,1.430343005910122370e-03,-4.031731140805819465e-04,1.126193624268765792e+00,-1.010099442239780973e-02,1.126193624268765792e+00,-1.010099442239780973e-02,0.000000000000000000e+00
1.012810419437337472e+01,6.607731701944193681e+00,8.993289645944810284e-02,1.413578745003171537e-03,-3.923565907661944363e-04,1.123954750967091076e+00,-1.003227254788653308e-02,1.123954750967091076e+00,-1.003227254788653308e-02,0.000000000000000000e+00
1.013810419437337629e+01,6.607098069025521880e+00,8.994673541485460888e-02,1.395875429359966398e-03,-3.803035751304778230e-04,1.121815140461785765e+00,-9.958890385098111142e-03,1.121815140461785765e+00,-9.958890385098111142e-03,0.000000000000000000e+00
1.014810419437337607e+01,6.606446791972110155e+00,8.996161115691232724e-02,1.377262299794393494e-03,-3.669534622083017923e-04,1.119771540425392509e+00,-9.880980816737227473e-03,1.119771540425392509e+00,-9.880980816737227473e-03,0.000000000000000000e+00
1.015810419437337586e+01,6.605778897596277233e+00,8.997750503224080654e-02,1.357771255461222076e-03,-3.522506315073896453e-04,1.117820793111449884e+00,-9.798685891871610973e-03,1.117820793111449884e+00,-9.798685891871610973e-03,0.000000000000000000e+00
1.016810419437337565e+01,6.605095376075749591e+00,8.999439637533973579e-02,1.337436741923824900e-03,-3.361443547371834473e-04,1.115959834106035053e+00,-9.712156402379056724e-03,1.115959834106035053e+00,-9.712156402379056724e-03,0.000000000000000000e+00
1.017810419437337544e+01,6.604397181467341227e+00,9.001226253209093642e-02,1.316295696375844888e-03,-3.185886557606053423e-04,1.114185691114678800e+00,-9.621551750077379436e-03,1.114185691114678800e+00,-9.621551750077379436e-03,0.000000000000000000e+00
1.018810419437337522e+01,6.603685233482774919e+00,9.003107970113252700e-02,1.294386617609934132e-03,-2.995425232103297972e-04,1.112495479592648273e+00,-9.527035663285199005e-03,1.112495479592648273e+00,-9.527035663285199005e-03,0.000000000000000000e+00
1.019810419437337501e+01,6.602960418111943675e+00,9.005082310926176836e-02,1.271749356237014033e-03,-2.789698760621287703e-04,1.110886401239004284e+00,-9.428775294711274832e-03,1.110886401239004284e+00,-9.428775294711274832e-03,0.000000000000000000e+00
1.020810419437337480e+01,6.602223587957461781e+00,9.007146686532739588e-02,1.248425239125209706e-03,-2.568393292912627942e-04,1.109355743244984316e+00,-9.326941955108605103e-03,1.109355743244984316e+00,-9.326941955108605103e-03,0.000000000000000000e+00
1.021810419437337458e+01,6.601475563533078628e+00,9.009298439938047409e-02,1.224456563712705273e-03,-2.331241939210198936e-04,1.107900875140362507e+00,-9.221708873456840178e-03,1.107900875140362507e+00,-9.221708873456840178e-03,0.000000000000000000e+00
1.022810419437337615e+01,6.600717134624115801e+00,9.011534883384944572e-02,1.199886153350443289e-03,-2.078023952966446880e-04,1.106519245509868465e+00,-9.113249290891920276e-03,1.106519245509868465e+00,-9.113249290891920276e-03,0.000000000000000000e+00
1.023810419437337593e+01,6.599949060623598207e+00,9.013853294490438428e-02,1.174757378004370224e-03,-1.808563393262655090e-04,1.105208381213095725e+00,-9.001736655825402431e-03,1.105208381213095725e+00,-9.001736655825402431e-03,0.000000000000000000e+00
1.024810419437337572e+01,6.599172070783785315e+00,9.016250908817184662e-02,1.149114217482467056e-03,-1.522727748703429473e-04,1.103965886811343111e+00,-8.887345010221973929e-03,1.103965886811343111e+00,-8.887345010221973929e-03,0.000000000000000000e+00
1.025810419437337551e+01,6.598386866067973422e+00,9.018724961522053829e-02,1.123000748107445433e-03,-1.220426121129455303e-04,1.102789440119385622e+00,-8.770246854944081447e-03,1.102789440119385622e+00,-8.770246854944081447e-03,0.000000000000000000e+00
1.026810419437337529e+01,6.597594119955880743e+00,9.021272698957839842e-02,1.096460983760743930e-03,-9.016078563783793862e-05,1.101676790286547192e+00,-8.650612551114163218e-03,1.101676790286547192e+00,-8.650612551114163218e-03,0.000000000000000000e+00
1.027810419437337508e+01,6.596794478771789372e+00,9.023891373305867325e-02,1.069538916270227312e-03,-5.662611737523853280e-05,1.100625757038762309e+00,-8.528610603372498503e-03,1.100625757038762309e+00,-8.528610603372498503e-03,0.000000000000000000e+00
1.028810419437337487e+01,6.595988561879297940e+00,9.026578239826944794e-02,1.042278538070027117e-03,-2.144124286836635517e-05,1.099634230226819387e+00,-8.404407815532354345e-03,1.099634230226819387e+00,-8.404407815532354345e-03,0.000000000000000000e+00
1.029810419437337465e+01,6.595176963625892341e+00,9.029330583521241738e-02,1.014723477295937726e-03,1.538771927155202089e-05,1.098700165195343637e+00,-8.278167925679900258e-03,1.098700165195343637e+00,-8.278167925679900258e-03,0.000000000000000000e+00
1.030810419437337622e+01,6.594360253995873222e+00,9.032145723946076454e-02,9.869169172599754486e-04,5.385131331191965188e-05,1.097821581237904853e+00,-8.150051360746649737e-03,1.097821581237904853e+00,-8.150051360746649737e-03,0.000000000000000000e+00
1.031810419437337600e+01,6.593538978887519164e+00,9.035021011957841686e-02,9.589016212466494604e-04,9.393684403440324461e-05,1.096996560952482769e+00,-8.020215418574212426e-03,1.096996560952482769e+00,-8.020215418574212426e-03,0.000000000000000000e+00
1.032810419437337579e+01,6.592713660254334584e+00,9.037953827052520872e-02,9.307199603979810767e-04,1.356284269714234101e-04,1.096223249913584441e+00,-7.888814426613162401e-03,1.096223249913584441e+00,-7.888814426613162401e-03,0.000000000000000000e+00
1.033810419437337558e+01,6.591884797852471500e+00,9.040941592379587999e-02,9.024136807571738524e-04,1.789073506800490862e-04,1.095499852529780327e+00,-7.755998982700483546e-03,1.095499852529780327e+00,-7.755998982700483546e-03,0.000000000000000000e+00
1.034810419437337536e+01,6.591052870032947375e+00,9.043981777412231360e-02,8.740238415490436978e-04,2.237522726035232187e-04,1.094824630175339930e+00,-7.621915828736105722e-03,1.094824630175339930e+00,-7.621915828736105722e-03,0.000000000000000000e+00
1.035810419437337515e+01,6.590218333922433835e+00,9.047071896715264128e-02,8.455908242007629909e-04,2.701392708090186254e-04,1.094195900766126384e+00,-7.486707927167050164e-03,1.094195900766126384e+00,-7.486707927167050164e-03,0.000000000000000000e+00
1.036810419437337494e+01,6.589381625563024869e+00,9.050209507808651410e-02,8.171543599249528550e-04,3.180418785703589065e-04,1.093612038430725741e+00,-7.350514603043593193e-03,1.093612038430725741e+00,-7.350514603043593193e-03,0.000000000000000000e+00
1.037810419437337472e+01,6.588543161230092871e+00,9.053392218175870809e-02,7.887534019220894706e-04,3.674313841847452549e-04,1.093071470393242262e+00,-7.213471200676892583e-03,1.093071470393242262e+00,-7.213471200676892583e-03,0.000000000000000000e+00
1.038810419437337629e+01,6.587703338529869335e+00,9.056617686459104977e-02,7.604260709639474192e-04,4.182771105199188395e-04,1.092572674386511178e+00,-7.075709048434052247e-03,1.092572674386511178e+00,-7.075709048434052247e-03,0.000000000000000000e+00
1.039810419437337607e+01,6.586862536503720555e+00,9.059883622126277403e-02,7.322096571496714262e-04,4.705464404109813018e-04,1.092114178405723557e+00,-6.937355483659641067e-03,1.092114178405723557e+00,-6.937355483659641067e-03,0.000000000000000000e+00
1.040810419437337586e+01,6.586021115803936787e+00,9.063187784835652350e-02,7.041406345160557091e-04,5.242048387495866144e-04,1.091694560286545990e+00,-6.798533924141003139e-03,1.091694560286545990e+00,-6.798533924141003139e-03,0.000000000000000000e+00
1.041810419437337565e+01,6.585179419430970960e+00,9.066527987134934130e-02,6.762546057391466067e-04,5.792160219834288767e-04,1.091312445960751054e+00,-6.659363746329572536e-03,1.091312445960751054e+00,-6.659363746329572536e-03,0.000000000000000000e+00
1.042810419437337544e+01,6.584337774176508340e+00,9.069902093605884674e-02,6.485862621134179254e-04,6.355423291850824125e-04,1.090966506052844176e+00,-6.519960375318739620e-03,1.090966506052844176e+00,-6.519960375318739620e-03,0.000000000000000000e+00
1.043810419437337522e+01,6.583496490729110917e+00,9.073308020663432838e-02,6.211693829740737608e-04,6.931447484035200678e-04,1.090655455630489934e+00,-6.380435300602235217e-03,1.090655455630489934e+00,-6.380435300602235217e-03,0.000000000000000000e+00
1.044810419437337501e+01,6.582655863916738070e+00,9.076743736801688722e-02,5.940368389110427813e-04,7.519829462123478383e-04,1.090378053619424747e+00,-6.240896100679033803e-03,1.090378053619424747e+00,-6.240896100679033803e-03,0.000000000000000000e+00
1.045810419437337480e+01,6.581816172836675527e+00,9.080207265037722186e-02,5.672205673411248247e-04,8.120152701148262552e-04,1.090133102487182981e+00,-6.101446332320317918e-03,1.090133102487182981e+00,-6.101446332320317918e-03,0.000000000000000000e+00
1.046810419437337458e+01,6.580977682462899381e+00,9.083696679492149484e-02,5.407515597859347423e-04,8.731991647248339922e-04,1.089919444446762808e+00,-5.962185767098737883e-03,1.089919444446762808e+00,-5.962185767098737883e-03,0.000000000000000000e+00
1.047810419437337615e+01,6.580140643970917580e+00,9.087210104531173727e-02,5.146598630864306599e-04,9.354912528693907830e-04,1.089735960688037908e+00,-5.823210452243387375e-03,1.089735960688037908e+00,-5.823210452243387375e-03,0.000000000000000000e+00
1.048810419437337593e+01,6.579305294888360578e+00,9.090745714909728714e-02,4.889745801724069540e-04,9.988473556977071552e-04,1.089581571013261030e+00,-5.684612721969148873e-03,1.089581571013261030e+00,-5.684612721969148873e-03,0.000000000000000000e+00
1.049810419437337572e+01,6.578471859109781050e+00,9.094301739458893197e-02,4.637238474840989894e-04,1.063222432095760816e-03,1.089455233777946175e+00,-5.546481040387455340e-03,1.089455233777946175e+00,-5.546481040387455340e-03,0.000000000000000000e+00
1.050810419437337551e+01,6.577640547903759405e+00,9.097876457892555002e-02,4.389348392444956579e-04,1.128570842797301096e-03,1.089355943509187297e+00,-5.408900203938909503e-03,1.089355943509187297e+00,-5.408900203938909503e-03,0.000000000000000000e+00
1.051810419437337529e+01,6.576811560853088601e+00,9.101468197203153865e-02,4.146337869185182752e-04,1.194846581669896336e-03,1.089282728673217848e+00,-5.271951580093795463e-03,1.089282728673217848e+00,-5.271951580093795463e-03,0.000000000000000000e+00
1.052810419437337508e+01,6.575985085888872206e+00,9.105075331599556121e-02,3.908459799446874238e-04,1.262003281809336106e-03,1.089234651593184333e+00,-5.135713113752917759e-03,1.089234651593184333e+00,-5.135713113752917759e-03,0.000000000000000000e+00
1.053810419437337487e+01,6.575161299484646449e+00,9.108696284878863014e-02,3.675957537030219977e-04,1.329994201070797957e-03,1.089210807959371197e+00,-5.000259245529869827e-03,1.089210807959371197e+00,-5.000259245529869827e-03,0.000000000000000000e+00
1.054810419437337465e+01,6.574340366698340432e+00,9.112329533198566811e-02,3.449064632843705232e-04,1.398772202378082124e-03,1.089210326720731592e+00,-4.865660778330597840e-03,1.089210326720731592e+00,-4.865660778330597840e-03,0.000000000000000000e+00
1.055810419437337622e+01,6.573522442579675662e+00,9.115973597377202697e-02,3.228005394830199288e-04,1.468290107031142763e-03,1.089232366733919655e+00,-4.731985352999244603e-03,1.089232366733919655e+00,-4.731985352999244603e-03,0.000000000000000000e+00
1.056810419437337600e+01,6.572707672433032222e+00,9.119627041715011595e-02,3.012994988615993715e-04,1.538500753355829913e-03,1.089276116133718109e+00,-4.599297527996095217e-03,1.089276116133718109e+00,-4.599297527996095217e-03,0.000000000000000000e+00
1.057810419437337579e+01,6.571896191899964990e+00,9.123288474190240083e-02,2.804239442837317959e-04,1.609357002647040418e-03,1.089340792128255631e+00,-4.467658780421528836e-03,1.089340792128255631e+00,-4.467658780421528836e-03,0.000000000000000000e+00
1.058810419437337558e+01,6.571088126999359957e+00,9.126956551932353945e-02,2.601935272654257994e-04,1.680811658070131311e-03,1.089425640861420685e+00,-4.337127261444124679e-03,1.089425640861420685e+00,-4.337127261444124679e-03,0.000000000000000000e+00
1.059810419437337536e+01,6.570283594581106001e+00,9.130629978787067891e-02,2.406269634083492686e-04,1.752817582668397519e-03,1.089529936334445503e+00,-4.207757942811200108e-03,1.089529936334445503e+00,-4.207757942811200108e-03,0.000000000000000000e+00
1.060810419437337515e+01,6.569482703432290016e+00,9.134307498178435847e-02,2.217420994951485353e-04,1.825327953735257072e-03,1.089652977745840579e+00,-4.079603061790613647e-03,1.089652977745840579e+00,-4.079603061790613647e-03,0.000000000000000000e+00
1.061810419437337494e+01,6.568685554334956933e+00,9.137987892851852367e-02,2.035559163852242799e-04,1.898296273772219576e-03,1.089794089351304063e+00,-3.952712139456737543e-03,1.089794089351304063e+00,-3.952712139456737543e-03,0.000000000000000000e+00
1.062810419437337472e+01,6.567892240184701080e+00,9.141669985667509601e-02,1.860845271361850060e-04,1.971676367758999366e-03,1.089952620160674623e+00,-3.827131959080956256e-03,1.089952620160674623e+00,-3.827131959080956256e-03,0.000000000000000000e+00
1.063810419437337629e+01,6.567102845913489695e+00,9.145352646834106758e-02,1.693431204640458512e-04,2.045422270130368026e-03,1.090127944079567257e+00,-3.702906219943565263e-03,1.090127944079567257e+00,-3.702906219943565263e-03,0.000000000000000000e+00
1.064810419437337607e+01,6.566317449175948617e+00,9.149034787446133632e-02,1.533460180420718837e-04,2.119488409860034901e-03,1.090319458267577035e+00,-3.580075906613609110e-03,1.090319458267577035e+00,-3.580075906613609110e-03,0.000000000000000000e+00
